"성별","산업대분류별","교육정도별",2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019
"성별","산업대분류별","교육정도별",월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%)
"전체","F. 건설업(41~42)","중졸이하",2246761,1995691,1820017,175673,3012841,-,1911561,1807673,1725653,82020,1246658,-,2299547,2086941,1912652,174289,2551277,-,2363617,2220572,2026540,194032,1716540,-,2164375,2040582,1831118,209464,1485517,-,2523233,2321092,2134333,186759,2425689,-,2585907,2367867,2209502,158365,2616480,-,2832000,2650000,2480000,171000,2182000,-,2360000,2254000,2154000,101000,1268000,-,2942000,2803000,2639000,164000,1671000,-,2968000,2838000,2591000,248000,1555000,-
"전체","F. 건설업(41~42)","고졸",2157405,1977165,1871456,105709,2162885,-,2286779,2070239,1933339,136900,2598475,-,2222778,2042272,1947351,94921,2166067,-,2258612,2125381,1995605,129776,1598777,-,2422179,2253804,2131945,121860,2020504,-,2621812,2402158,2214490,187668,2635844,-,2568880,2407283,2237802,169481,1939164,-,2779000,2574000,2419000,155000,2452000,-,2751000,2599000,2467000,132000,1824000,-,2869000,2734000,2604000,130000,1618000,-,2946000,2806000,2691000,115000,1675000,-
"전체","F. 건설업(41~42)","전문대졸",2343589,2101726,2020412,81314,2902358,-,2365813,2153287,2063481,89806,2550313,-,2426415,2246841,2161234,85607,2154883,-,2444805,2290313,2226045,64268,1853901,-,2554167,2395495,2322769,72726,1904068,-,2752488,2539001,2433699,105302,2561846,-,2724843,2545471,2447500,97971,2152469,-,2818000,2642000,2554000,88000,2106000,-,3162000,2948000,2784000,164000,2573000,-,3232000,3048000,2884000,164000,2202000,-,3222000,3059000,2921000,138000,1954000,-
"전체","F. 건설업(41~42)","대졸이상",3030488,2680648,2631054,49594,4198074,-,3197849,2856411,2783022,73390,4097257,-,3482509,3066866,3000177,66689,4987712,-,3515301,3110055,3033735,76320,4862953,-,3630967,3219121,3146550,72571,4942153,-,3835383,3461279,3327340,133940,4489245,-,3762967,3443790,3305223,138567,3830126,-,3850000,3558000,3364000,193000,3507000,-,4068000,3738000,3473000,264000,3959000,-,4207000,3865000,3633000,232000,4110000,-,4301000,3965000,3725000,240000,4041000,-
"전체","G. 도매및소매업(45~47)","계",2584467,2216013,2151117,64896,4421453,-,2696837,2338534,2270346,68188,4299630,-,2762593,2389012,2290440,98572,4482977,-,2832011,2480671,2382559,98112,4216081,-,2902779,2555616,2436423,119193,4165959,-,2962093,2587396,2463488,123909,4496363,-,3004672,2659333,2538130,121203,4144070,-,3076000,2722000,2608000,114000,4250000,-,3249000,2924000,2800000,124000,3909000,-,3418000,3082000,2967000,116000,4024000,-,3588000,3225000,3116000,109000,4351000,-
"전체","G. 도매및소매업(45~47)","중졸이하",1620426,1478167,1423143,55023,1707104,-,1782808,1580131,1493794,86337,2432118,-,1728369,1595352,1503064,92288,1596199,-,1948043,1799805,1699819,99986,1778861,-,1824708,1673436,1536833,136603,1815260,-,1884272,1734395,1599297,135098,1798520,-,1882557,1752975,1642586,110389,1554981,-,2029000,1839000,1700000,139000,2276000,-,2045000,1773000,1648000,126000,3262000,-,2161000,2039000,1907000,132000,1460000,-,1841000,1763000,1696000,66000,940000,-
"전체","G. 도매및소매업(45~47)","고졸",2054768,1792321,1716389,75932,3149358,-,2096701,1870315,1788708,81607,2716630,-,2143832,1905929,1799247,106682,2854830,-,2182893,1952688,1842201,110487,2762454,-,2246859,2010895,1880290,130605,2831564,-,2277944,2006520,1873519,133002,3257089,-,2253956,2036935,1903883,133052,2604246,-,2318000,2100000,1979000,121000,2619000,-,2463000,2266000,2128000,138000,2359000,-,2613000,2417000,2283000,134000,2356000,-,2768000,2557000,2438000,120000,2532000,-
"전체","G. 도매및소매업(45~47)","전문대졸",2392590,2033796,1947464,86332,4305527,-,2373745,2076477,1989765,86713,3567218,-,2568044,2217525,2092252,125273,4206232,-,2652324,2309514,2189908,119607,4113714,-,2644700,2334407,2168897,165509,3723516,-,2767345,2388215,2229596,158619,4549562,-,2812868,2462880,2315737,147143,4199859,-,2920000,2548000,2395000,152000,4473000,-,3044000,2723000,2565000,159000,3851000,-,3216000,2881000,2749000,132000,4017000,-,3321000,2980000,2859000,120000,4101000,-
"전체","G. 도매및소매업(45~47)","대졸이상",3337463,2831479,2789528,41951,6071806,-,3455605,2937557,2891578,45978,6216577,-,3632171,3077781,3002606,75174,6652679,-,3684855,3185431,3112158,73273,5993085,-,3875804,3366595,3286216,80379,6110507,-,3868876,3370175,3273376,96799,5984411,-,3987032,3490894,3394937,95956,5953651,-,4042000,3538000,3449000,89000,6058000,-,4127000,3674000,3576000,98000,5432000,-,4287000,3815000,3724000,91000,5657000,-,4457000,3946000,3849000,98000,6135000,-
"전체","H. 운수업(49~52)","계",2324802,1958458,1690104,268355,4396126,-,2380909,2039721,1748458,291262,4094253,-,2622055,2195364,1988260,207104,5120289,-,2805333,2355886,2118715,237171,5393367,-,2857992,2426529,2171669,254860,5177557,-,2918115,2484403,2203113,281290,5204542,-,2978363,2596589,2313382,283207,4581289,-,3075000,2679000,2393000,286000,4745000,-,3271000,2857000,2566000,290000,4968000,-,3291000,2895000,2582000,313000,4753000,-,3393000,2978000,2703000,275000,4979000,-
"전체","H. 운수업(49~52)","중졸이하",2035816,1745813,1352820,392993,3480039,-,2106842,1827890,1396691,431199,3347424,-,2187262,1882064,1596344,285720,3662379,-,2395679,2019967,1602669,417297,4508543,-,2444515,2109635,1663636,445999,4018557,-,2431302,2104043,1717320,386724,3927104,-,2451649,2173805,1722017,451788,3334126,-,2584000,2311000,1859000,452000,3277000,-,2591000,2402000,1951000,452000,2261000,-,2665000,2444000,1969000,474000,2661000,-,2735000,2523000,2079000,444000,2544000,-
